id,nome,nome_completo,ruolo,ruolo_completo,p1,p2,p3,p4,squadra,v1,v2,piede,paese,nascita,foto,m1,m2,m3
6495,Comuzzo,Comuzzo Pietro,D,Dc,1,1,1,1,Fiorentina,1,1,destro,Italia,20/02/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
2446,Donati,Donati Giulio,D,Dd;Dc,1,1,1,1,Monza,3,3,destro,Italia,05/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DONATI.png?v=50,0,0.0,0.0
6496,Bartesaghi,Bartesaghi Davide,D,Ds;E,2,1,2,1,Milan,2,2,sinistro,Italia,29/12/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
26,Gomez,Gomez Alejandro,C,W;T,6,12,5,11,Monza,10,10,destro,Argentina,15/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOMEZ.png?v=50,0,6.25,6.25
1997,Simy,Simeon Tochukwu Nwankwo,A,Pc,4,1,4,1,Salernitana,26,16,destro,Nigeria,07/05/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SIMY.png?v=50,0,5.86,6.29
6505,Nava,Nava Lapo,P,Por,1,1,1,1,Milan,1,1,destro,Italia,22/01/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6507,Nonge,Nonge Joseph,C,C,1,1,1,1,Juventus,1,1,sinistro,Belgio;Repubblica Democratica del Congo,15/05/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
5415,Traore' C.,Traoré Chaka,A,A,1,1,1,1,Milan,5,5,destro,Costa D''avorio,23/12/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,7.0,10.0
6509,Gasperini T.,Gasperini Tito,P,Por,1,1,1,1,Bologna,1,1,destro,Italia,09/03/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6519,Camarda,Camarda Francesco,A,Pc,1,1,1,1,Milan,1,1,ambidestro,Italia,10/03/2008 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6521,Simic J.,Simic Jan-Carlo,D,Dc,3,1,3,1,Milan,1,1,ambidestro,Serbia;Germania,02/05/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.5,8.0
6523,Samooja,Samooja Jesper,P,Por,1,1,1,1,Lecce,1,1,destro,Finlandia,21/07/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6530,Ghedjemis,Ghedjemis Fares,A,W;A,3,1,3,1,Frosinone,13,13,sinistro,Francia;Algeria,06/09/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.33,6.33
4401,Gabbia,Gabbia Matteo,D,Dc,4,2,4,2,Milan,8,8,destro,Italia,21/10/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GABBIA.png?v=50,0,6.17,6.0
6531,Jimenez A.,Jimenez Alex,D,Dd;Ds;E,1,1,1,1,Milan,5,5,destro,Spagna,08/05/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.0,4.5
6532,Buchanan,Buchanan Tajon,C,E,4,5,6,7,Inter,12,12,destro,Canada;Giamaica,08/02/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BUCHANAN.png?v=50,0,0.0,0.0
6533,Giannetti L.,Giannetti Lautaro,D,Dc,3,4,3,4,Udinese,8,8,destro,Argentina;Italia,13/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6537,Goglichidze,Goglichidze Saba,D,Dd;Dc,1,1,1,1,Empoli,1,1,destro,Georgia,25/06/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
4376,Zurkowski,Zurkowski Szymon,C,C,11,7,11,7,Empoli,50,50,destro,Polonia,25/09/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZURKOWSKI.png?v=50,0,7.17,11.0
5982,Spence,Spence Djed,D,Dd;E,6,5,6,5,Genoa,12,12,destro,Inghilterra;Giamaica,09/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
6549,Pierotti,Pierotti Santiago,A,A,2,2,2,2,Lecce,7,7,destro,Argentina;Italia,03/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
2857,Traore' Hj.,Traorè Hamed,C,W;T,7,7,6,6,Napoli,21,19,destro,Costa D''avorio,18/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TRAORE-HJ.png?v=50,0,0.0,0.0
6551,Ilic M.,Ilic Mihajlo,D,Dc,3,3,3,3,Bologna,5,5,destro,Serbia,04/06/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
306,Cerri,Cerri Alberto,A,Pc,7,7,7,7,Empoli,24,14,destro,Italia,16/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CERRI.png?v=50,0,6.0,6.0
6556,Noslin,Noslin Tijjani,A,W;A,5,4,6,5,Verona,18,23,destro,Olanda,07/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.5,6.5
5533,Djalo',Djalò Tiago,D,Dd;Ds;Dc,5,5,7,7,Juventus,13,18,ambidestro,Portogallo,09/04/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6558,Tavsan,Tavsan Elayis,A,A,4,3,4,3,Verona,10,10,sinistro,Olanda;Turchia,30/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
6563,Popovic,Popovic Matija,C,T,1,1,1,1,Monza,5,5,destro,Serbia,08/01/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6562,Dani Silva,Dani Silva,C,M;C,3,3,3,3,Verona,5,5,destro,Portogallo,11/04/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6191,Belahyane,Belahyane Reda,C,M;C,1,1,1,1,Verona,1,1,destro,Francia;Marocco,01/06/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
4272,Dendoncker,Dendoncker Leander,C,M,6,6,6,6,Napoli,14,14,destro,Belgio,15/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
4802,Vinagre,Vinagre Ruben,D,Ds;E,4,4,4,4,Verona,10,10,sinistro,Portogallo,09/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6565,Ankeye,Ankeye David,A,Pc,2,2,2,2,Genoa,5,5,destro,Nigeria,22/05/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6569,Stolz,Stolz Franz,P,Por,1,1,1,1,Genoa,1,1,destro,Austria,14/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
4772,Angelino,Angelino,D,Ds;E,8,8,8,8,Roma,24,24,sinistro,Spagna,04/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6572,Castro S.,Castro Santiago,A,Pc,4,4,4,4,Bologna,9,9,destro,Argentina,18/09/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0
